mun_code,mun_name,year,mean_age,pct_under18,pct_over65,mean_hh_size,pct_single_hh,population,pct_spanish
02046,Mahora,2022,44.3,16.8,22,2.5,27.9,1496,92.1
02046,Mahora,2021,44.4,16.7,22.2,2.5,28.1,1431,92.3
02046,Mahora,2020,44.8,16,22.7,2.4,29.9,1386,94.8
02046,Mahora,2019,45,16,22.8,2.4,30.6,1362,95.8
02046,Mahora,2018,45,15.6,22.9,2.5,29.6,1376,96
02046,Mahora,2017,44.4,15.9,22,2.5,28.2,1365,94.9
02046,Mahora,2016,44.2,15.9,22.2,2.5,27.7,1367,95.8
02046,Mahora,2015,44.7,15.4,22.7,2.5,27.7,1374,96
02047,Masegoso,2022,56.4,5.8,38.1,2,39.7,139,100
02047,Masegoso,2021,59.7,1.8,46.5,1.8,48.4,114,100
02047,Masegoso,2020,61.6,0,46.7,1.7,49.2,105,100
02047,Masegoso,2019,56.5,3.5,40.9,1.8,48,131,99.3
02047,Masegoso,2018,56.5,3.6,40.9,1.9,45.8,128,99.3
02047,Masegoso,2017,56.3,3.5,41.3,1.9,47.9,129,99.4
02047,Masegoso,2016,56.2,3.6,41.2,1.8,46.6,129,99.4
02047,Masegoso,2015,56.1,3.6,41.2,1.8,46.7,128,99.4
02048,Minaya,2022,49.5,13.1,29.4,2.3,36,1455,90.7
02048,Minaya,2021,49.3,12.9,28.8,2.3,34.8,1456,90.9
02048,Minaya,2020,49,12.7,28.6,2.4,36.2,1485,89.5
02048,Minaya,2019,48.7,12.9,28.5,2.3,35.9,1469,89.6
02048,Minaya,2018,48.3,13.3,27.9,2.3,37.5,1497,89.2
02048,Minaya,2017,48.3,12.7,27.9,2.3,36.2,1507,88.5
02048,Minaya,2016,48.5,11.9,28.1,2.4,34.5,1499,89
02048,Minaya,2015,48.4,11.3,27.9,2.4,35.8,1501,89.5
02049,Molinicos,2022,55.4,7.2,38.6,1.8,51.1,829,97.4
02049,Molinicos,2021,55.1,7.6,38.7,1.8,50.7,842,97.5
02049,Molinicos,2020,54.7,7.9,38.9,1.9,49.7,845,98
02049,Molinicos,2019,54.5,7.8,38.8,1.9,48,831,98.5
02049,Molinicos,2018,54.4,7.4,38.1,1.9,47.2,863,98.8
02049,Molinicos,2017,55.3,7.2,39.8,1.9,47.9,844,98.5
02049,Molinicos,2016,55.2,7.4,40,1.9,45.7,868,98.5
02049,Molinicos,2015,55,7.9,40.6,1.9,46.4,899,98.4
02050,Montalvos,2022,53.3,9,33.7,1.8,58,89,98.9
02050,Montalvos,2021,55.7,9.1,36.4,1.8,54.2,88,98.9
02050,Montalvos,2020,55.6,8.1,33.7,1.9,53.3,86,100
02050,Montalvos,2019,NA,NA,NA,NA,NA,NA,NA
02050,Montalvos,2018,NA,NA,NA,NA,NA,NA,NA
02050,Montalvos,2017,NA,NA,NA,NA,NA,NA,NA
02050,Montalvos,2016,55.6,5.9,36.3,2.2,34,129,99
02050,Montalvos,2015,56.1,5.6,37,2.2,32.7,128,99.1
02051,Montealegre del Castillo,2022,45.5,14.7,23.8,2.4,32.1,2001,90.6
02051,Montealegre del Castillo,2021,45.2,14.8,22.9,2.5,31.7,2010,90.7
02051,Montealegre del Castillo,2020,45.5,14.4,23.2,2.5,31.6,1991,91.9
02051,Montealegre del Castillo,2019,45.5,14.8,23.5,2.5,31.2,1986,92.7
02051,Montealegre del Castillo,2018,45.4,14.7,23.5,2.5,29.9,1987,93.6
02051,Montealegre del Castillo,2017,45.1,14.9,23.5,2.5,29,1990,93.9
02051,Montealegre del Castillo,2016,45,15.3,23.6,2.5,29.2,1999,94.2
02051,Montealegre del Castillo,2015,44.7,15.4,23.6,2.5,30.7,2039,94.3
02052,Motilleja,2022,45.4,15.5,22.1,2.2,39.2,665,92.5
02052,Motilleja,2021,45.1,15.6,22.3,2.3,37.5,660,92.6
02052,Motilleja,2020,45.2,17,23.6,2.3,37.7,607,92.6
02052,Motilleja,2019,46.6,14.5,25.7,2.3,34.5,581,92.9
02052,Motilleja,2018,47.8,13.4,27.7,2.3,33.1,574,92.6
02052,Motilleja,2017,48.1,13.9,28.1,2.3,33.9,548,94.2
02052,Motilleja,2016,48.2,13,27.9,2.4,33.5,548,94.9
02052,Motilleja,2015,47.9,13.2,26.9,2.4,31.1,553,96.9
02053,Munera,2022,46.3,14.2,23.4,2.5,30.5,3409,95.8
02053,Munera,2021,46.4,14,23.8,2.5,30.5,3424,96.7
02053,Munera,2020,46.2,14.5,23.5,2.5,30.7,3432,97.3
02053,Munera,2019,46.1,15.1,23.8,2.5,29.8,3428,97.7
02053,Munera,2018,46,15.3,24.3,2.5,29.3,3442,98.2
02053,Munera,2017,45.5,15.8,24.2,2.6,28.4,3525,98.2
02053,Munera,2016,45.3,15.8,24.2,2.6,26.9,3578,98.4
02053,Munera,2015,44.8,16.4,23.9,2.6,27.3,3634,98.3
02054,Navas de Jorquera,2022,46.8,13.8,27.3,2.4,33,516,78.5
02054,Navas de Jorquera,2021,47,12.5,27.3,2.5,33.5,528,79.2
02054,Navas de Jorquera,2020,46.9,12.5,27.2,2.5,35.2,537,79.7
02054,Navas de Jorquera,2019,46.6,12.1,26.5,2.5,34.7,521,80
02054,Navas de Jorquera,2018,46.4,12.8,26.5,2.4,34.4,517,82.2
02054,Navas de Jorquera,2017,46,12.2,26.4,2.5,34,518,82.2
02054,Navas de Jorquera,2016,45.7,11.9,25.6,2.5,33.7,523,82
02054,Navas de Jorquera,2015,45.8,13.7,26.5,2.5,35.7,524,84.8
02055,Nerpio,2022,50.5,9.8,28.4,2.1,42.7,1175,98.2
02055,Nerpio,2021,50,10.8,28,2.1,43.8,1177,98.6
02055,Nerpio,2020,49.8,10.8,27.9,2.2,42.1,1199,98.6
02055,Nerpio,2019,50,11.1,28.7,2.2,42.5,1181,98.8
02055,Nerpio,2018,49.9,11.6,29.2,2.2,41.2,1196,98.9
02055,Nerpio,2017,50.1,11.5,30.4,2.3,39.3,1219,99.2
02055,Nerpio,2016,49.6,12.6,30.8,2.3,37.7,1274,99.1
02055,Nerpio,2015,49.4,12.8,31.7,2.3,38.4,1313,99.2
02056,Ontur,2022,47.5,13.8,27.5,2.3,32.1,1917,95.2
02056,Ontur,2021,47.5,13.7,27.4,2.4,29.9,1932,95
02056,Ontur,2020,47.3,13.9,27.8,2.4,30.1,1965,95.1
02056,Ontur,2019,47.2,14.1,27.9,2.4,31.4,1968,95.2
02056,Ontur,2018,46.9,14.1,27,2.4,32,1987,95.3
02056,Ontur,2017,46.5,14.3,26.6,2.4,32.3,2027,95.8
02056,Ontur,2016,46.4,14.1,26.7,2.4,31.6,2069,96
02056,Ontur,2015,46.4,14.6,27.1,2.4,30.9,2108,95.3
02057,Ossa de Montiel,2022,48,12.6,25.4,2.3,35.6,2213,96.3
02057,Ossa de Montiel,2021,47.8,12.9,25.4,2.3,36.5,2218,97.3
02057,Ossa de Montiel,2020,47.6,12.9,25.3,2.3,36.5,2242,97.6
02057,Ossa de Montiel,2019,47.5,12.9,25.7,2.3,35.3,2261,97.7
02057,Ossa de Montiel,2018,46.8,13.4,25.3,2.3,34.7,2308,97.4
02057,Ossa de Montiel,2017,46.4,13.6,25,2.4,33.3,2351,97.2
02057,Ossa de Montiel,2016,45.8,14.4,24.6,2.4,32,2409,97.2
02057,Ossa de Montiel,2015,45.3,14.4,23.9,2.4,32.5,2419,97.3
02058,Paterna del Madera,2022,53.7,9.4,35.7,1.8,55.7,353,97.7
02058,Paterna del Madera,2021,54,8.2,36.2,1.7,57.5,329,97.9
02058,Paterna del Madera,2020,53.6,8,34.4,1.8,54.6,326,96.9
02058,Paterna del Madera,2019,54.2,7.6,34.7,1.8,48,331,97
02058,Paterna del Madera,2018,54.7,8.1,36.2,1.8,47.6,348,97.1
02058,Paterna del Madera,2017,54.4,7.8,35.7,1.8,47.9,359,97.5
02058,Paterna del Madera,2016,54.2,7.8,35.8,1.8,46.6,360,98.3
02058,Paterna del Madera,2015,53.9,8,36.4,1.8,46.7,376,98.1
02059,Peñascosa,2022,53.4,6.7,34.4,1.9,45.1,331,98.5
02059,Peñascosa,2021,53,6.5,33.1,1.9,45.6,323,98.1
02059,Peñascosa,2020,54.1,4.7,34.2,1.9,45.6,322,98.1
02059,Peñascosa,2019,54.4,4.2,34.2,1.9,45.7,333,98.2
02059,Peñascosa,2018,54.2,5.4,33.2,1.9,45.4,334,99.3
02059,Peñascosa,2017,53.5,6,32.5,2,47.9,332,99.1
02059,Peñascosa,2016,53.1,6.4,32.6,2.1,44.5,328,99.1
02059,Peñascosa,2015,53.6,6.3,34.8,2.1,43.2,333,98.8
02060,Peñas de San Pedro,2022,50.7,8.2,28,1.7,61.6,1447,98.8
02060,Peñas de San Pedro,2021,50.8,7.4,27.2,1.7,63.2,1421,98.9
02060,Peñas de San Pedro,2020,50.8,7.6,27.9,1.7,61.7,1398,98.9
02060,Peñas de San Pedro,2019,50.9,7.6,28.3,1.8,48,1389,99.2
02060,Peñas de San Pedro,2018,50.9,7.7,28.8,1.8,47.6,1392,99
02060,Peñas de San Pedro,2017,50.3,7.7,28.1,1.8,47.9,1411,98.7
02060,Peñas de San Pedro,2016,49.8,7.6,27.7,1.8,46.6,1425,99.1
02060,Peñas de San Pedro,2015,50.1,7.6,28.7,1.8,46.7,1418,99.2
02061,Pétrola,2022,52.8,9.4,35.1,2.1,45.9,670,92.8
02061,Pétrola,2021,53,9.2,35.8,2,47.9,662,94.9
02061,Pétrola,2020,52.5,9.6,34.8,2,45.3,670,94.1
02061,Pétrola,2019,52.1,10,34.3,2.1,43.7,682,94
02061,Pétrola,2018,52.5,9,35.1,2.1,42,693,95.8
02061,Pétrola,2017,52.3,9,34.1,2.1,42.9,697,96.3
02061,Pétrola,2016,51.7,9.6,32.9,2.2,41.1,721,95.7
02061,Pétrola,2015,52.1,9.4,33.7,2.2,41,723,97.6
02062,Povedilla,2022,52.8,7.3,31.1,1.9,46.3,396,96
02062,Povedilla,2021,53.6,6.7,30.8,1.9,46,386,97.9
02062,Povedilla,2020,53,7.7,31.7,2,43.8,404,98.5
02062,Povedilla,2019,53.1,7.9,32.1,2,43.1,405,98.5
02062,Povedilla,2018,52.2,9.1,31.4,2,41.4,430,97.2
02062,Povedilla,2017,52.3,8.3,32,2.1,43.7,444,98
02062,Povedilla,2016,51.3,8.2,30.7,2.1,42.6,449,97.6
02062,Povedilla,2015,51.2,8.2,30.6,2,44.2,461,97
02063,Pozohondo,2022,49.5,11.7,29.4,2.2,35.8,1553,95
02063,Pozohondo,2021,49.7,11.1,30.1,2.2,35.6,1567,95.2
02063,Pozohondo,2020,49.3,11.6,29.8,2.2,35.4,1585,95.4
02063,Pozohondo,2019,49.8,11.7,30.5,2.2,35.3,1593,95.7
02063,Pozohondo,2018,49.8,11.2,30.8,2.2,35.4,1585,96.9
02063,Pozohondo,2017,49.5,11.9,30.8,2.3,35.4,1635,97.4
02063,Pozohondo,2016,49.1,12,30.3,2.3,35.2,1656,98.1
02063,Pozohondo,2015,49,12,30.5,2.3,35,1697,97.9
02064,Pozo-Lorente,2022,54.3,4.9,36.4,2,41.6,390,95.6
02064,Pozo-Lorente,2021,53.6,6.2,34.1,2.1,41.1,390,95.1
02064,Pozo-Lorente,2020,54,5.6,35.5,2.1,41.1,392,97
02064,Pozo-Lorente,2019,53.9,6.6,35,2.2,39,411,95.8
02064,Pozo-Lorente,2018,53.9,6.8,36.3,2.1,41.2,413,96.1
02064,Pozo-Lorente,2017,54,5.7,36.9,2.1,40.9,401,97.5
02064,Pozo-Lorente,2016,53.7,6.3,37.7,2.2,38.4,414,97.1
02064,Pozo-Lorente,2015,53.9,6.6,39.4,2.2,37.2,409,96.8
02065,Pozuelo,2022,52.1,6.4,29.4,1.9,51,469,99.2
02065,Pozuelo,2021,51.8,7.6,28.9,2,46.3,461,99.4
02065,Pozuelo,2020,51.6,8,28.4,2,45,465,99.4
02065,Pozuelo,2019,52,7.9,29.9,2,43.2,469,98.9
02065,Pozuelo,2018,51.6,8.3,30.7,2.2,40.8,482,99.3
02065,Pozuelo,2017,51.3,8.4,29.7,2.1,41.2,489,99.4
02065,Pozuelo,2016,51.1,8.9,30.2,2.2,37.6,514,99.4
02065,Pozuelo,2015,49.9,10,28.9,2.3,36.2,532,99.4
02066,"Recueja, La",2022,54.9,5.4,41.2,2.2,39.2,221,96.8
02066,"Recueja, La",2021,54.9,5,40.3,2.1,42.5,221,96.8
02066,"Recueja, La",2020,55.9,4.4,42.2,2.2,37.3,225,96.4
02066,"Recueja, La",2019,56.5,4.3,40.9,2.2,36.5,231,96.1
02066,"Recueja, La",2018,55.8,5.8,40.9,2.2,36.6,242,96.7
02066,"Recueja, La",2017,54.7,9.1,41.3,2.1,39.5,254,96.5
02066,"Recueja, La",2016,54.4,10.8,41.2,2.2,37.8,260,96.5
02066,"Recueja, La",2015,54.5,11.5,41.2,2.2,37,279,96.4
02067,Riópar,2022,47.9,12.7,24.5,2.2,34.4,1323,97.3
02067,Riópar,2021,47.3,13,23.4,2.2,35.1,1318,97.5
02067,Riópar,2020,47.1,13,23.9,2.3,35.4,1325,97.4
02067,Riópar,2019,46.9,13.2,22.8,2.3,33.5,1338,97.5
02067,Riópar,2018,46.6,13.2,23.6,2.3,33.9,1331,97.8
02067,Riópar,2017,46,13.8,22.6,2.3,33,1352,97.4
02067,Riópar,2016,45.4,14.5,21.5,2.3,32.6,1376,97.6
02067,Riópar,2015,44.9,15.1,21.6,2.4,30.7,1400,97.5
02068,Robledo,2022,47.7,11.4,22.7,2.2,41.9,396,95.7
02068,Robledo,2021,47.6,11.4,22.8,2.2,39.7,386,96.1
02068,Robledo,2020,47.3,11.3,23.3,2.2,41.6,390,96.4
02068,Robledo,2019,48.2,8.8,24.5,2.1,40.6,375,97.3
02068,Robledo,2018,47.5,10.2,23.9,2.2,41.5,372,98.1
02068,Robledo,2017,47.3,10.3,24.3,2.1,45.4,370,98.4
02068,Robledo,2016,48.4,9.8,26.6,2.1,44.4,357,98.6
02068,Robledo,2015,47.3,10.8,25.5,2.2,42.3,381,98
02069,"Roda, La",2022,42.7,18.1,18.5,2.6,25.5,15565,86.4
02069,"Roda, La",2021,42.4,18.4,18.3,2.6,24.9,15421,87.3
02069,"Roda, La",2020,42.2,18.5,18,2.6,25,15403,88.1
02069,"Roda, La",2019,41.9,18.7,18,2.7,24.7,15447,88.1
02069,"Roda, La",2018,41.7,18.9,17.8,2.7,24.6,15371,88.9
02069,"Roda, La",2017,41.4,18.9,17.4,2.7,23.5,15468,89.4
02069,"Roda, La",2016,41.1,19,16.9,2.7,23.8,15537,89.3
02069,"Roda, La",2015,40.8,19,16.9,2.7,24,15628,88.7
02070,Salobre,2022,51.2,11.7,32.4,2,46.1,435,91.5
02070,Salobre,2021,51,12.8,32.7,2.1,41.9,438,90.6
02070,Salobre,2020,50.3,13.3,31.4,2.1,41.6,458,90.2
02070,Salobre,2019,50.2,13.3,33,2.1,44.8,460,89.2
02070,Salobre,2018,51.1,12.7,35.2,2,45.6,457,90
02070,Salobre,2017,50.3,13.7,34.9,2,43.6,482,89.2
02070,Salobre,2016,49.4,14.9,34.7,2.1,41.2,516,88.5
02070,Salobre,2015,49.5,14.3,35,2.1,39.5,509,89.3
02071,San Pedro,2022,48.1,9.7,24.7,2.4,34.4,1187,95.5
02071,San Pedro,2021,48.2,10.6,24.7,2.4,35.7,1140,95.5
02071,San Pedro,2020,48.1,10.1,24.1,2.4,34.5,1139,95.7
02071,San Pedro,2019,47.8,10.6,24,2.4,35.1,1155,94.6
02071,San Pedro,2018,47.2,11.3,23.7,2.5,31.9,1234,94.4
02071,San Pedro,2017,47.7,11.5,25.2,2.4,33.8,1139,95
02071,San Pedro,2016,46.8,12.3,24.4,2.5,34.4,1179,95.7
02071,San Pedro,2015,46,13,23.9,2.5,33.1,1232,95.4
02072,Socovos,2022,48.5,11.9,27.3,2.1,40.8,1671,95.8
02072,Socovos,2021,48.1,12,26.5,2.2,39.8,1709,96.1
02072,Socovos,2020,47.9,12.6,27.2,2.2,38.8,1709,96.4
02072,Socovos,2019,47.7,12.7,27.2,2.2,39.1,1742,96.3
02072,Socovos,2018,47.5,12.7,27.2,2.2,39.2,1749,96.6
02072,Socovos,2017,47.6,11.9,26.7,2.2,39.7,1751,96.7
02072,Socovos,2016,47.3,12.2,26.7,2.2,38.9,1750,97.8
02072,Socovos,2015,46.7,12.5,25.5,2.2,39.4,1791,97.8
02073,Tarazona de la Mancha,2022,44.7,16.2,21.4,2.4,34.5,6115,92.7
02073,Tarazona de la Mancha,2021,44.4,16.5,21.2,2.4,34.3,6124,93.1
02073,Tarazona de la Mancha,2020,44.2,16.7,21,2.4,33.8,6169,93.3
02073,Tarazona de la Mancha,2019,44,17.1,21,2.4,32.9,6148,93.1
02073,Tarazona de la Mancha,2018,43.6,17.2,21.1,2.4,32,6194,93.2
02073,Tarazona de la Mancha,2017,43.3,17.7,20.9,2.4,31.4,6258,93.3
02073,Tarazona de la Mancha,2016,42.9,18.3,20.7,2.5,30.2,6357,92.9
02073,Tarazona de la Mancha,2015,42.5,18.7,20.8,2.5,30.1,6426,92.3
02074,Tobarra,2022,44.2,16.7,20.6,2.5,30.8,7786,86.4
02074,Tobarra,2021,44.2,16.6,20.7,2.5,31.4,7711,87.1
02074,Tobarra,2020,44.1,16.7,21.1,2.5,31.4,7654,88.1
02074,Tobarra,2019,43.9,16.6,21.1,2.5,30.1,7659,88.7
02074,Tobarra,2018,43.8,17.1,21.5,2.5,30.6,7664,89.8
02074,Tobarra,2017,43.5,17.3,21.5,2.6,30.3,7734,89.6
02074,Tobarra,2016,43.3,17.5,21.5,2.6,29,7756,90.3
02074,Tobarra,2015,43.2,17.5,21.6,2.6,29.3,7808,90.1
02075,Valdeganga,2022,47.4,13.7,25.9,2.4,30.8,1968,95.3
02075,Valdeganga,2021,47.4,13.7,26,2.4,30.9,1921,95.7
02075,Valdeganga,2020,47,14.3,26,2.5,30.2,1952,96.8
02075,Valdeganga,2019,46.7,14,25.7,2.5,29.7,1987,96.5
02075,Valdeganga,2018,46.7,14.1,25.8,2.5,29.2,2013,96.5
02075,Valdeganga,2017,47,14.1,27.3,2.5,29.7,1934,96.7
02075,Valdeganga,2016,46.8,13.9,27.2,2.5,29.1,1955,97.6
02075,Valdeganga,2015,46.5,14,27,2.5,29,1977,97.2
02076,Vianos,2022,53.1,7.8,32,1.9,52.4,322,98.5
02076,Vianos,2021,53,7,31.3,1.9,49.4,313,99.4
02076,Vianos,2020,52.7,8.9,31.8,2,45.1,327,99.4
02076,Vianos,2019,52.4,8.5,32.2,2,45.4,329,99.3
02076,Vianos,2018,51.9,9.5,31.5,2.1,43.4,349,99.3
02076,Vianos,2017,51.4,9.3,31.2,2.1,43.2,356,99.4
02076,Vianos,2016,50.6,9.7,29.5,2.1,43.1,359,99.4
02076,Vianos,2015,50.6,9.5,29.4,2.1,43.9,367,99.4
02077,Villa de Ves,2022,50.2,3.3,24.6,2,53.3,61,82
02077,Villa de Ves,2021,47.9,3.3,21.7,2,53.3,60,81.7
02077,Villa de Ves,2020,47.3,3.2,17.7,2,48.4,62,85.5
02077,Villa de Ves,2019,NA,NA,NA,NA,NA,NA,NA
02077,Villa de Ves,2018,NA,NA,NA,NA,NA,NA,NA
02077,Villa de Ves,2017,NA,NA,NA,NA,NA,NA,NA
02077,Villa de Ves,2016,NA,NA,NA,NA,NA,NA,NA
02077,Villa de Ves,2015,NA,NA,NA,NA,NA,NA,NA
02078,Villalgordo del Júcar,2022,48.3,11.8,25.3,2.3,35.9,1110,91.7
02078,Villalgordo del Júcar,2021,48.6,12,26.7,2.3,35.5,1077,93.4
02078,Villalgordo del Júcar,2020,48,12.4,26.7,2.4,35.7,1086,93.5
02078,Villalgordo del Júcar,2019,47.5,13.6,26.5,2.4,34.8,1100,92.1
02078,Villalgordo del Júcar,2018,47.6,13.7,27.4,2.4,34.9,1096,94.2
02078,Villalgordo del Júcar,2017,47.3,13.8,26.9,2.4,34.3,1127,94.6
02078,Villalgordo del Júcar,2016,46.7,14.3,26.1,2.4,33.4,1140,95.8
02078,Villalgordo del Júcar,2015,46.7,14.9,26.5,2.4,32.7,1131,95.7
02079,Villamalea,2022,45.1,15.2,21.7,2.5,26.3,3919,82.1
02079,Villamalea,2021,44.5,16,21,2.6,24.8,3999,81.5
02079,Villamalea,2020,44.1,16.3,20.6,2.6,24,3996,80.9
02079,Villamalea,2019,44,16.8,20.7,2.6,24.9,4037,81.2
02079,Villamalea,2018,43.6,16.8,20.6,2.6,26,4022,82.3
02079,Villamalea,2017,43.2,17,20.5,2.7,25.6,4097,82.2
02079,Villamalea,2016,43,17.3,20.5,2.7,24.3,4112,82.8
02079,Villamalea,2015,43,17.1,20.7,2.7,25.2,4065,83.7
02080,Villapalacios,2022,51.3,8.5,29.9,2.2,36.8,556,92.1
02080,Villapalacios,2021,51.5,8.7,30.1,2.2,38.7,554,92.4
02080,Villapalacios,2020,51.5,8.3,29.9,2.3,39.7,555,93.7
02080,Villapalacios,2019,51,9.1,29.8,2.3,41,570,91.6
02080,Villapalacios,2018,50.2,9.9,28.7,2.2,41.4,585,92.6
02080,Villapalacios,2017,50.5,10,30.3,2.3,39.5,588,93.9
02080,Villapalacios,2016,50.6,9.9,30.5,2.3,39.7,597,96.8
02080,Villapalacios,2015,49.8,11.1,29.4,2.4,36.2,623,94.3
02081,Villarrobledo,2022,42.2,18.2,17.8,2.7,25.3,24915,87.8
02081,Villarrobledo,2021,42.1,18.4,17.6,2.7,25.3,24733,88.5
02081,Villarrobledo,2020,41.7,18.7,17.4,2.7,25.2,24840,88.8
02081,Villarrobledo,2019,41.5,19,17.4,2.8,24.5,24968,88.9
02081,Villarrobledo,2018,41.2,19.1,17.3,2.8,24.4,25100,89
02081,Villarrobledo,2017,40.9,19.5,17.1,2.8,24.4,25296,88.9
02081,Villarrobledo,2016,40.8,19.3,17.2,2.8,23.8,25205,89.1
02081,Villarrobledo,2015,40.4,19.4,16.8,2.8,24.6,25480,88.7
02082,Villatoya,2022,52.4,6.1,29,1.8,55.4,114,93
02082,Villatoya,2021,53.2,7.5,31.8,1.7,54.8,107,99.1
02082,Villatoya,2020,52.1,9.3,30.6,1.8,51.7,108,98.2
02082,Villatoya,2019,51.4,10.2,32.4,1.8,48,131,97.3
02082,Villatoya,2018,53.2,8.3,33.9,1.8,47.6,128,96.3
02082,Villatoya,2017,NA,NA,NA,NA,NA,NA,NA
02082,Villatoya,2016,56.1,5.6,36.4,1.8,46.6,129,99.1
02082,Villatoya,2015,55.3,3.6,35.5,1.8,46.7,128,99.1
02083,Villavaliente,2022,55.7,5.7,38.8,1.9,48.6,209,93.3
02083,Villavaliente,2021,56.8,5.5,41.1,1.9,49.5,202,95.5
02083,Villavaliente,2020,55.7,6.5,37.5,2.1,44.8,216,97.7
02083,Villavaliente,2019,56.5,4.1,39.4,2,44.6,221,98.2
02083,Villavaliente,2018,56,5.4,40.2,2,41.1,224,98.7
02083,Villavaliente,2017,55.2,5.8,38.5,2,41.1,226,99.1
02083,Villavaliente,2016,55.6,5,40.2,2,43.2,219,99.4
02083,Villavaliente,2015,54.2,5.6,38,2.1,38.4,234,98.7
02084,Villaverde de Guadalimar,2022,52.9,8.7,30.2,1.8,51.5,311,98.1
02084,Villaverde de Guadalimar,2021,53.3,7.2,30.5,1.8,52.5,321,99.4
02084,Villaverde de Guadalimar,2020,52.3,8.7,29.3,1.8,51.4,334,99.4
02084,Villaverde de Guadalimar,2019,52.8,8.6,30.6,1.9,48,327,99.3
02084,Villaverde de Guadalimar,2018,51.9,9.7,30.3,1.9,47.6,340,97
02084,Villaverde de Guadalimar,2017,52,8.3,30.1,1.9,46.6,336,97.1
02084,Villaverde de Guadalimar,2016,51,10.2,29.4,2,43.5,354,98.3
02084,Villaverde de Guadalimar,2015,51.8,8.6,31.5,2,40.9,359,98.9
02085,Viveros,2022,55.1,7.1,35.4,2,46.2,308,96.8
02085,Viveros,2021,54,7.2,33.7,2.1,39.4,335,96.7
02085,Viveros,2020,53,7.6,32,2,42.6,331,97.6
02085,Viveros,2019,52.6,7.6,31.1,2.1,42.9,331,97.6
02085,Viveros,2018,53.3,7.1,33.9,2,43.4,336,97.6
02085,Viveros,2017,52.2,7.9,32.3,2.1,40.9,341,97.4
02085,Viveros,2016,52.7,6.8,33.6,2.1,40.1,339,99.4
02085,Viveros,2015,52.8,6.2,32.7,2.1,41.4,339,98.2
02086,Yeste,2022,53.9,9.4,36.2,2,43,2474,98.5
02086,Yeste,2021,54.2,8.9,36.6,2.1,42.6,2473,99.2
02086,Yeste,2020,53.9,8.9,36.8,2.1,41.5,2543,98.7
02086,Yeste,2019,53.6,9.6,37.2,2.1,41.8,2593,98.7
02086,Yeste,2018,53.8,9.4,37.7,2.1,41.7,2642,99.1
02086,Yeste,2017,53.5,9.5,37.9,2.1,41.1,2702,99.3
02086,Yeste,2016,53.5,9.2,38.2,2.2,38.1,2722,99.2
02086,Yeste,2015,53.3,9.4,37.6,2.2,38.1,2817,99.2
02901,Pozo Cañada,2022,43.7,18,20.9,2.6,26.4,2713,96.6
02901,Pozo Cañada,2021,43.5,18.2,21.3,2.6,26.6,2748,96.7
02901,Pozo Cañada,2020,43.2,18.5,21.1,2.7,26.2,2764,96.3
02901,Pozo Cañada,2019,43.1,18.8,20.8,2.7,25.9,2776,96.4
02901,Pozo Cañada,2018,42.5,19.7,19.9,2.7,26.7,2799,96.7
02901,Pozo Cañada,2017,42.4,19.5,20.1,2.7,25.9,2775,96.7
02901,Pozo Cañada,2016,42.1,19.7,19.8,2.7,25.8,2788,97
02901,Pozo Cañada,2015,41.8,19,19.8,2.7,26.1,2786,96.8
03001,"Atzúbia, l'",2022,53.2,8.5,32.6,2.2,32.6,625,55.2
03001,"Atzúbia, l'",2021,53,9.4,32.8,2.2,32.8,616,58.6
03001,"Atzúbia, l'",2020,53.2,9,34,2.1,34.9,612,58.6
03001,"Atzúbia, l'",2019,53.6,8.2,36.1,2.1,36.5,610,60.7
03001,"Atzúbia, l'",2018,53.6,7.9,36.6,2.1,36.9,610,60.4
03001,"Atzúbia, l'",2017,53.6,8.2,38.4,2.1,38.7,601,57.8
03001,"Atzúbia, l'",2016,52.3,9.4,36,2.2,30.9,542,58.1
03001,"Atzúbia, l'",2015,51.9,9.9,35.6,2.2,34.8,606,55.2
03002,Agost,2022,44.3,16.7,20.3,2.5,27.6,5034,91
03002,Agost,2021,44.1,16.7,20.2,2.6,27.2,4944,91.9
03002,Agost,2020,43.9,17.2,20.3,2.6,26.9,4880,91.9
03002,Agost,2019,43.9,16.8,20,2.6,26.6,4790,91.7
03002,Agost,2018,43.3,17.5,19.7,2.6,26.2,4754,92.2
03002,Agost,2017,43.1,18,19.7,2.6,26.1,4701,92.4
03002,Agost,2016,43,17.6,19.7,2.6,25.4,4688,92.4
03002,Agost,2015,42.8,17.4,19.5,2.6,26,4708,92
03003,Agres,2022,47,13.6,24.2,2.2,38,619,87.7
03003,Agres,2021,47.1,13.4,24.7,2.1,41,588,91
03003,Agres,2020,47,13.3,25.5,2.2,40.2,581,92.1
03003,Agres,2019,47.2,12.4,26.1,2.1,40.5,564,92
03003,Agres,2018,46.6,12.9,25.3,2.2,38.3,565,93.1
03003,Agres,2017,46.4,13.6,25.3,2.1,39.1,546,93.7
03003,Agres,2016,47,12.7,25.7,2.1,39.1,544,92.4
03003,Agres,2015,46.4,13.3,24.9,2.1,40.2,562,92
03004,Aigües,2022,45.2,15.7,20.9,2.3,34.1,1144,71.9
03004,Aigües,2021,45.1,15.7,20.1,2.3,32.3,1078,74
03004,Aigües,2020,44.4,16.1,18.8,2.3,33.6,1046,73.5
03004,Aigües,2019,45,16.1,20.5,2.3,33.9,986,75.1
